Date,COST,LOW,TGT,WMT
2023-01-19,449.9895324707031,189.62615966796875,141.9062957763672,44.52311706542969
2023-01-20,460.16845703125,191.87767028808594,144.68020629882812,45.071529388427734
2023-01-23,472.14923095703125,192.42178344726562,146.8386993408203,45.744991302490234
2023-01-24,471.6700134277344,194.63778686523438,145.8754119873047,45.86686706542969
2023-01-25,470.4910583496094,194.3549041748047,146.46408081054688,45.64878463745117
2023-01-26,477.60284423828125,190.3001251220703,148.97935485839844,45.60709762573242
2023-01-27,482.3855895996094,190.9413299560547,150.2993927001953,45.95665740966797
2023-01-30,482.3760070800781,190.39442443847656,150.4510040283203,45.58784866333008
2023-01-31,489.9095458984375,196.37283325195312,153.53707885742188,46.139461517333984
2023-02-01,496.3983459472656,201.3799591064453,157.94325256347656,46.396026611328125
2023-02-02,502.5623779296875,208.92369079589844,161.45748901367188,46.05928421020508
2023-02-03,494.27642822265625,203.65252685546875,157.6577911376953,45.44674301147461
2023-02-06,495.0350341796875,203.55824279785156,155.05335998535156,45.116424560546875
2023-02-07,495.9375,202.48324584960938,155.8739471435547,45.21263122558594
2023-02-08,483.7245788574219,200.6256103515625,153.2249298095703,44.96889877319336
2023-02-09,480.6714172363281,196.74058532714844,152.8502960205078,45.38581085205078
2023-02-10,480.056884765625,196.8726043701172,151.6461944580078,46.09135818481445
2023-02-13,486.25933837890625,201.92689514160156,154.58958435058594,46.79369354248047
2023-02-14,483.15802001953125,201.56858825683594,153.62924194335938,46.65899658203125
2023-02-15,490.89678955078125,202.76614379882812,157.98220825195312,47.00536346435547
2023-02-16,484.0030822753906,201.80430603027344,156.6538848876953,46.267738342285156
2023-02-17,487.24835205078125,200.6161651611328,155.46914672851562,46.96366882324219
2023-02-21,481.7370910644531,190.33786010742188,149.1864776611328,47.24909591674805
2023-02-22,477.5605773925781,191.0733642578125,148.7377166748047,46.25812530517578
2023-02-23,473.4800720214844,190.6773223876953,148.5402374267578,45.56861114501953
2023-02-24,469.130615234375,190.0455322265625,149.85067749023438,45.69048309326172
2023-02-27,467.6136169433594,192.5915069580078,149.7160186767578,45.36015319824219
2023-02-28,464.8771667480469,194.01541137695312,151.23281860351562,45.58143997192383
2023-03-01,459.58685302734375,183.22789001464844,145.75794982910156,44.946449279785156
2023-03-02,466.3269958496094,183.9728240966797,148.93516540527344,45.05869674682617
2023-03-03,456.3128662109375,188.33876037597656,148.98902893066406,45.113216400146484
2023-03-06,463.821044921875,190.0738067626953,148.27099609375,45.10679626464844
2023-03-07,465.8085632324219,186.15109252929688,146.1348876953125,44.65781784057617
2023-03-08,466.6630554199219,189.6683349609375,146.75416564941406,44.28900909423828
2023-03-09,460.4029235839844,187.69754028320312,144.1782989501953,43.99074935913086
2023-03-10,452.3570556640625,185.44387817382812,141.97039794921875,43.926612854003906
2023-03-13,453.1827697753906,186.28309631347656,141.73703002929688,44.05490493774414
2023-03-14,462.7073059082031,185.6041259765625,142.1409149169922,44.28900909423828
2023-03-15,466.2982177734375,187.26376342773438,142.82302856445312,44.78288650512695
2023-03-16,467.83441162109375,188.28216552734375,146.34130859375,44.52849578857422
2023-03-17,467.63275146484375,186.1039276123047,143.02944946289062,44.889156341552734
2023-03-20,469.783447265625,185.56642150878906,146.51185607910156,45.37218475341797
2023-03-21,471.2812805175781,185.56642150878906,146.03616333007812,45.21761703491211
2023-03-22,468.08404541015625,180.64414978027344,141.3331298828125,44.92779541015625
2023-03-23,468.3144836425781,178.87136840820312,140.12147521972656,45.291683197021484
2023-03-24,475.52508544921875,178.65447998046875,140.2112579345703,45.661991119384766
2023-03-27,473.5567626953125,179.6634521484375,143.04742431640625,46.42517852783203
2023-03-28,467.36395263671875,179.3051300048828,143.39744567871094,46.24485397338867
2023-03-29,471.3004455566406,180.9930419921875,141.90756225585938,46.444496154785156
2023-03-30,471.8861389160156,181.6625518798828,143.84622192382812,46.908203125
2023-03-31,477.06121826171875,188.56507873535156,148.65695190429688,47.48139572143555
2023-04-03,477.21490478515625,192.3557891845703,149.04287719726562,47.88069152832031
2023-04-04,477.8869934082031,191.4222412109375,149.0338897705078,47.41055679321289
2023-04-05,477.3109130859375,188.0558624267578,148.3069305419922,48.19628143310547
2023-04-06,466.6054382324219,187.2449188232422,148.612060546875,48.560150146484375
2023-04-10,474.1424560546875,188.38587951660156,151.68157958984375,48.46675491333008
2023-04-11,478.770263671875,189.85693359375,152.2021484375,48.325077056884766
2023-04-12,469.8410949707031,188.37648010253906,146.75416564941406,48.09000015258789
2023-04-13,478.0406494140625,189.97947692871094,146.53880310058594,48.1383056640625
2023-04-14,471.7132873535156,190.64901733398438,144.5013885498047,47.81306838989258
2023-04-17,474.24810791015625,193.30816650390625,146.02716064453125,48.14796447753906
